spend_date,channel,spend_usd,clicks,impressions
2025-12-13,paid_search,1107.22,809,14019
2025-12-13,social,580.72,422,7171
2025-12-13,email,89.46,49,1261
2025-12-13,referral,196.06,110,4873
2025-12-13,display,563.03,284,6476
2025-12-14,paid_search,1231.89,397,7763
2025-12-14,social,1057.09,398,7605
2025-12-14,email,70.96,38,1991
2025-12-14,referral,299.88,195,4390
2025-12-14,display,635.76,215,4278
2025-12-15,paid_search,1471.74,477,12885
2025-12-15,social,1330.68,564,14706
2025-12-15,email,192.46,72,4012
2025-12-15,referral,333.55,123,4293
2025-12-15,display,735.45,256,13520
2025-12-16,paid_search,1605.15,903,74996
2025-12-16,social,1291.82,427,7276
2025-12-16,email,142.31,81,1762
2025-12-16,referral,321.03,167,3029
2025-12-16,display,890.84,289,19351
2025-12-17,paid_search,1127.31,355,7446
2025-12-17,social,1561.6,708,42773
2025-12-17,email,196.75,93,1861
2025-12-17,referral,383.47,135,9423
2025-12-17,display,721.94,260,11220
2025-12-18,paid_search,2153.75,749,15603
2025-12-18,social,757.59,262,4372
2025-12-18,email,176.02,84,4390
2025-12-18,referral,350.28,150,4348
2025-12-18,display,560.65,221,5471
2025-12-19,paid_search,2140.81,1532,42093
2025-12-19,social,1172.37,949,94380
2025-12-19,email,179.27,60,3051
2025-12-19,referral,385.89,173,8174
2025-12-19,display,535.91,182,4885
2025-12-20,paid_search,883.79,425,7735
2025-12-20,social,722.04,600,32769
2025-12-20,email,86.74,33,714
2025-12-20,referral,153.36,47,936
2025-12-20,display,512.26,343,29082
2025-12-21,paid_search,1373.03,987,27173
2025-12-21,social,918.08,417,9442
2025-12-21,email,74.19,29,1616
2025-12-21,referral,246.43,155,3767
2025-12-21,display,417.17,325,11264
2025-12-22,paid_search,1324.77,484,10231
2025-12-22,social,1143.32,917,15731
2025-12-22,email,164.18,107,1799
2025-12-22,referral,263.93,98,7704
2025-12-22,display,720.78,585,23447
2025-12-23,paid_search,1905.34,615,55834
2025-12-23,social,754.14,277,10712
2025-12-23,email,200.87,74,6720
2025-12-23,referral,260.02,143,6386
2025-12-23,display,807.61,271,5194
2025-12-24,paid_search,1911.6,1181,48381
2025-12-24,social,1528.08,844,16657
2025-12-24,email,160.82,52,1692
2025-12-24,referral,275.15,176,3950
2025-12-24,display,942.59,764,26924
2025-12-25,paid_search,1611.73,1046,19492
2025-12-25,social,1000.47,464,27425
2025-12-25,email,109.57,35,825
2025-12-25,referral,216.65,94,5964
2025-12-25,display,437.75,202,4451
2025-12-26,paid_search,1368.44,533,14170
2025-12-26,social,1537.28,785,47604
2025-12-26,email,117.74,74,4584
2025-12-26,referral,246.08,106,1776
2025-12-26,display,664.42,499,15232
2025-12-27,paid_search,951.04,416,9386
2025-12-27,social,914.12,328,19118
2025-12-27,email,150.06,58,3037
2025-12-27,referral,213.06,132,3896
2025-12-27,display,410.49,147,2479
2025-12-28,paid_search,1390.26,488,8969
2025-12-28,social,959.47,507,19829
2025-12-28,email,122.59,44,1047
2025-12-28,referral,247.6,77,7020
2025-12-28,display,529.15,332,7538
2025-12-29,paid_search,1575.49,1155,108380
2025-12-29,social,1321.74,883,21738
2025-12-29,email,137.47,81,2655
2025-12-29,referral,229.28,85,2201
2025-12-29,display,867.13,349,8701
2025-12-30,paid_search,2410.87,1010,18653
2025-12-30,social,1559.64,531,15954
2025-12-30,email,198.79,93,5993
2025-12-30,referral,183.01,104,3920
2025-12-30,display,559.25,382,7570
2025-12-31,paid_search,2158.19,792,33789
2025-12-31,social,773.64,302,7415
2025-12-31,email,169.54,73,2544
2025-12-31,referral,390.0,136,2423
2025-12-31,display,924.05,419,11393
2026-01-01,paid_search,1742.15,1235,74122
2026-01-01,social,903.99,310,10045
2026-01-01,email,144.88,49,843
2026-01-01,referral,364.45,167,10122
2026-01-01,display,701.96,288,6897
2026-01-02,paid_search,2013.27,1350,26535
2026-01-02,social,1494.3,472,8315
2026-01-02,email,161.15,54,961
2026-01-02,referral,315.27,133,10569
2026-01-02,display,584.61,212,13768
2026-01-03,paid_search,1598.58,768,61884
2026-01-03,social,1162.07,528,23500
2026-01-03,email,86.46,45,3795
2026-01-03,referral,242.29,130,4896
2026-01-03,display,477.03,231,5332
2026-01-04,paid_search,1535.76,610,18679
2026-01-04,social,1148.46,572,13340
2026-01-04,email,68.68,22,1101
2026-01-04,referral,192.47,78,5189
2026-01-04,display,454.82,292,11038
2026-01-05,paid_search,1086.72,793,15306
2026-01-05,social,831.27,363,7644
2026-01-05,email,183.73,86,3967
2026-01-05,referral,224.46,89,2481
2026-01-05,display,812.72,358,11874
2026-01-06,paid_search,2101.41,1339,34962
2026-01-06,social,878.67,307,7035
2026-01-06,email,194.05,159,4951
2026-01-06,referral,369.27,177,11481
2026-01-06,display,811.61,289,23157
2026-01-07,paid_search,2034.61,733,58209
2026-01-07,social,877.97,530,26171
2026-01-07,email,96.59,30,2472
2026-01-07,referral,191.99,110,4176
2026-01-07,display,830.34,588,16845
2026-01-08,paid_search,1884.15,802,13998
2026-01-08,social,873.91,389,7173
2026-01-08,email,151.86,103,6610
2026-01-08,referral,199.75,79,4576
2026-01-08,display,477.81,303,16389
2026-01-09,paid_search,2167.86,910,21202
2026-01-09,social,870.86,301,5625
2026-01-09,email,147.37,48,1307
2026-01-09,referral,193.28,145,10677
2026-01-09,display,771.48,368,6182
2026-01-10,paid_search,1663.39,534,16655
2026-01-10,social,730.23,304,16714
2026-01-10,email,90.66,43,2163
2026-01-10,referral,191.39,105,4662
2026-01-10,display,433.18,141,3055
2026-01-11,paid_search,1125.7,473,8425
2026-01-11,social,932.66,586,11293
2026-01-11,email,100.91,73,2533
2026-01-11,referral,246.63,79,3357
2026-01-11,display,649.66,255,25034
2026-01-12,paid_search,1999.69,651,19757
2026-01-12,social,938.09,394,9151
2026-01-12,email,107.1,65,1195
2026-01-12,referral,193.9,88,1514
2026-01-12,display,436.67,145,4751
2026-01-13,paid_search,2177.02,916,25903
2026-01-13,social,989.33,391,8371
2026-01-13,email,193.72,126,3795
2026-01-13,referral,345.42,170,5240
2026-01-13,display,683.43,482,10717
2026-01-14,paid_search,1803.06,1006,67719
2026-01-14,social,1566.42,573,21913
2026-01-14,email,138.08,100,2035
2026-01-14,referral,293.07,132,3572
2026-01-14,display,843.06,272,5434
2026-01-15,paid_search,1497.15,729,24184
2026-01-15,social,1409.95,578,13003
2026-01-15,email,146.39,46,860
2026-01-15,referral,370.17,188,3825
2026-01-15,display,468.06,271,5936
2026-01-16,paid_search,1489.04,1101,19259
2026-01-16,social,1140.29,359,6406
2026-01-16,email,178.64,87,1871
2026-01-16,referral,355.27,239,4875
2026-01-16,display,933.53,326,11111
2026-01-17,paid_search,1650.43,635,57683
2026-01-17,social,843.04,439,8504
2026-01-17,email,74.11,24,683
2026-01-17,referral,284.88,175,3336
2026-01-17,display,417.05,145,5491
2026-01-18,paid_search,1454.93,1057,18963
2026-01-18,social,729.5,322,21401
2026-01-18,email,112.73,55,1731
2026-01-18,referral,180.76,60,1150
2026-01-18,display,480.7,165,3589
2026-01-19,paid_search,1442.72,682,17245
2026-01-19,social,978.77,468,12510
2026-01-19,email,170.02,84,2376
2026-01-19,referral,252.79,105,6860
2026-01-19,display,540.25,263,6578
2026-01-20,paid_search,1568.63,677,46028
2026-01-20,social,1155.29,548,14805
2026-01-20,email,117.03,95,3079
2026-01-20,referral,343.68,240,4196
2026-01-20,display,525.21,333,11761
2026-01-21,paid_search,1682.52,681,19431
2026-01-21,social,900.59,600,16392
2026-01-21,email,96.63,44,1060
2026-01-21,referral,259.79,82,3852
2026-01-21,display,879.79,464,10692
2026-01-22,paid_search,1172.33,827,28721
2026-01-22,social,1112.02,361,12054
2026-01-22,email,133.98,67,1811
2026-01-22,referral,380.85,294,4909
2026-01-22,display,468.02,213,6149
2026-01-23,paid_search,1668.7,1109,97956
2026-01-23,social,1564.84,631,32738
2026-01-23,email,106.78,43,1135
2026-01-23,referral,351.1,111,5595
2026-01-23,display,913.32,367,9960
2026-01-24,paid_search,1058.8,500,9326
2026-01-24,social,987.98,337,11360
2026-01-24,email,87.49,31,522
2026-01-24,referral,150.04,69,5329
2026-01-24,display,315.66,112,3046
2026-01-25,paid_search,1003.93,472,10941
2026-01-25,social,1203.8,698,24200
2026-01-25,email,138.14,48,1208
2026-01-25,referral,198.66,70,5088
2026-01-25,display,316.63,130,2353
2026-01-26,paid_search,1928.62,696,63551
2026-01-26,social,1572.57,1125,19077
2026-01-26,email,145.61,55,1003
2026-01-26,referral,403.55,253,4922
2026-01-26,display,607.2,448,9418
2026-01-27,paid_search,1498.44,799,23593
2026-01-27,social,1423.7,867,17880
2026-01-27,email,134.7,74,1676
2026-01-27,referral,251.78,104,7967
2026-01-27,display,530.37,222,9089
2026-01-28,paid_search,1150.8,544,12860
2026-01-28,social,1618.57,719,19408
2026-01-28,email,190.02,65,5434
2026-01-28,referral,388.03,205,4876
2026-01-28,display,941.45,460,7713
2026-01-29,paid_search,2111.02,965,33554
2026-01-29,social,1100.27,457,11649
2026-01-29,email,176.73,55,4798
2026-01-29,referral,373.78,140,2467
2026-01-29,display,611.65,214,4118
2026-01-30,paid_search,1777.72,836,15067
2026-01-30,social,1280.76,401,11510
2026-01-30,email,174.95,81,3498
2026-01-30,referral,276.24,100,3727
2026-01-30,display,611.2,321,25779
2026-01-31,paid_search,932.11,391,21199
2026-01-31,social,905.98,359,12326
2026-01-31,email,112.11,57,2373
2026-01-31,referral,148.91,110,2134
2026-01-31,display,504.65,203,4881
2026-02-01,paid_search,1712.05,1025,87413
2026-02-01,social,765.11,482,13258
2026-02-01,email,111.88,37,1239
2026-02-01,referral,215.0,113,2146
2026-02-01,display,642.0,312,8306
2026-02-02,paid_search,1589.96,636,17208
2026-02-02,social,1206.8,726,22137
2026-02-02,email,132.95,94,1686
2026-02-02,referral,231.7,115,4592
2026-02-02,display,576.92,478,18534
2026-02-03,paid_search,1103.43,432,8785
2026-02-03,social,1269.27,608,25297
2026-02-03,email,194.88,103,1934
2026-02-03,referral,282.12,155,4156
2026-02-03,display,633.42,482,9921
2026-02-04,paid_search,1611.46,700,22502
2026-02-04,social,1146.51,412,11455
2026-02-04,email,127.74,86,1839
2026-02-04,referral,258.44,80,1480
2026-02-04,display,816.92,283,5885
2026-02-05,paid_search,1222.75,523,12760
2026-02-05,social,1063.61,377,24252
2026-02-05,email,127.93,48,1840
2026-02-05,referral,348.19,142,13853
2026-02-05,display,602.06,260,4535
2026-02-06,paid_search,1577.22,702,14161
2026-02-06,social,1439.46,469,8119
2026-02-06,email,164.99,111,3878
2026-02-06,referral,304.53,166,6260
2026-02-06,display,886.01,283,6313
2026-02-07,paid_search,1670.33,756,19873
2026-02-07,social,901.13,308,6011
2026-02-07,email,124.2,51,1242
2026-02-07,referral,206.19,99,2692
2026-02-07,display,681.84,276,8348
2026-02-08,paid_search,1445.48,458,33158
2026-02-08,social,1080.87,501,33814
2026-02-08,email,74.35,31,1013
2026-02-08,referral,220.38,156,9919
2026-02-08,display,444.0,202,3768
2026-02-09,paid_search,1554.48,745,34924
2026-02-09,social,977.63,343,7273
2026-02-09,email,169.96,78,1956
2026-02-09,referral,287.27,119,2665
2026-02-09,display,908.18,396,9221
2026-02-10,paid_search,2245.13,897,38087
2026-02-10,social,1324.5,599,31130
2026-02-10,email,200.2,106,2783
2026-02-10,referral,206.76,92,8016
2026-02-10,display,645.87,266,16263
2026-02-11,paid_search,1108.26,451,9855
2026-02-11,social,1314.84,419,10367
2026-02-11,email,174.63,62,1209
2026-02-11,referral,289.31,146,3053
2026-02-11,display,642.07,426,15494
2026-02-12,paid_search,2308.05,1388,28147
2026-02-12,social,1043.72,343,9447
2026-02-12,email,101.1,39,2647
2026-02-12,referral,343.35,112,1954
2026-02-12,display,620.61,209,13776
2026-02-13,paid_search,1619.89,544,9267
2026-02-13,social,1197.61,379,8417
2026-02-13,email,120.68,37,1799
2026-02-13,referral,205.93,74,1282
2026-02-13,display,906.62,471,9975
2026-02-14,paid_search,1447.8,775,18985
2026-02-14,social,743.26,241,12934
2026-02-14,email,80.44,29,623
2026-02-14,referral,292.17,170,3109
2026-02-14,display,343.13,128,6388
2026-02-15,paid_search,999.44,382,16975
2026-02-15,social,931.57,394,17308
2026-02-15,email,81.26,45,769
2026-02-15,referral,227.91,93,1800
2026-02-15,display,417.46,158,5405
2026-02-16,paid_search,1272.14,954,18195
2026-02-16,social,1536.02,910,15417
2026-02-16,email,134.5,94,2021
2026-02-16,referral,358.53,215,16404
2026-02-16,display,596.47,423,14881
2026-02-17,paid_search,1811.7,861,16784
2026-02-17,social,1054.13,565,13514
2026-02-17,email,186.79,122,4404
2026-02-17,referral,285.03,197,3307
2026-02-17,display,939.32,313,15344
2026-02-18,paid_search,1827.99,710,12694
2026-02-18,social,735.26,266,25120
2026-02-18,email,111.15,36,617
2026-02-18,referral,344.86,116,3417
2026-02-18,display,882.02,570,10493
2026-02-19,paid_search,2408.75,1024,17900
2026-02-19,social,1094.31,356,11534
2026-02-19,email,116.52,64,1613
2026-02-19,referral,399.89,143,2990
2026-02-19,display,592.16,196,3763
2026-02-20,paid_search,1524.89,522,9095
2026-02-20,social,783.42,641,15996
2026-02-20,email,193.22,73,1227
2026-02-20,referral,287.55,135,5973
2026-02-20,display,757.39,586,14158
2026-02-21,paid_search,1422.22,765,51132
2026-02-21,social,972.2,425,28268
2026-02-21,email,78.86,39,2781
2026-02-21,referral,220.84,84,2218
2026-02-21,display,467.95,159,5454
2026-02-22,paid_search,1529.35,593,21280
2026-02-22,social,1040.08,350,6287
2026-02-22,email,145.9,90,1985
2026-02-22,referral,291.61,136,13130
2026-02-22,display,649.72,276,10899
2026-02-23,paid_search,2211.33,868,17966
2026-02-23,social,832.03,622,10816
2026-02-23,email,121.91,38,1413
2026-02-23,referral,184.24,81,1857
2026-02-23,display,421.82,255,25375
2026-02-24,paid_search,1465.29,556,10339
2026-02-24,social,791.89,581,15697
2026-02-24,email,112.67,68,1179
2026-02-24,referral,403.73,221,8821
2026-02-24,display,786.81,327,6378
2026-02-25,paid_search,2078.42,1340,26163
2026-02-25,social,928.81,392,6868
2026-02-25,email,159.86,85,2119
2026-02-25,referral,287.59,114,3142
2026-02-25,display,676.05,243,14067
2026-02-26,paid_search,2393.65,1244,45896
2026-02-26,social,941.34,620,54170
2026-02-26,email,175.46,113,2384
2026-02-26,referral,294.51,232,10620
2026-02-26,display,493.41,298,5704
2026-02-27,paid_search,1772.62,783,50415
2026-02-27,social,1441.91,528,22309
2026-02-27,email,117.82,87,2503
2026-02-27,referral,392.39,199,3871
2026-02-27,display,751.6,359,7667
2026-02-28,paid_search,1077.2,367,6644
2026-02-28,social,609.36,432,23107
2026-02-28,email,100.26,48,1221
2026-02-28,referral,228.33,88,4143
2026-02-28,display,704.19,258,15128
2026-03-01,paid_search,1250.41,1028,33203
2026-03-01,social,690.95,394,8982
2026-03-01,email,102.08,39,1268
2026-03-01,referral,182.37,115,2860
2026-03-01,display,358.92,200,5881
2026-03-02,paid_search,1370.32,934,43890
2026-03-02,social,766.39,240,6200
2026-03-02,email,198.92,96,3945
2026-03-02,referral,237.47,109,3619
2026-03-02,display,939.4,493,28933
2026-03-03,paid_search,2213.76,716,16703
2026-03-03,social,1080.02,817,33536
2026-03-03,email,165.44,112,5278
2026-03-03,referral,398.61,303,9432
2026-03-03,display,880.05,433,9383
2026-03-04,paid_search,1325.08,562,14747
2026-03-04,social,1147.58,592,11111
2026-03-04,email,180.87,74,1628
2026-03-04,referral,250.85,82,3315
2026-03-04,display,547.69,337,15797
2026-03-05,paid_search,2282.44,793,21105
2026-03-05,social,780.04,492,10007
2026-03-05,email,127.38,80,1420
2026-03-05,referral,381.12,214,4554
2026-03-05,display,647.91,300,5122
2026-03-06,paid_search,1985.67,802,17796
2026-03-06,social,1415.6,957,36279
2026-03-06,email,117.94,57,2145
2026-03-06,referral,197.11,97,4864
2026-03-06,display,883.11,451,11946
2026-03-07,paid_search,884.4,292,5527
2026-03-07,social,658.64,465,21348
2026-03-07,email,72.45,25,452
2026-03-07,referral,215.38,95,2115
2026-03-07,display,444.65,285,6519
2026-03-08,paid_search,956.3,317,9943
2026-03-08,social,718.57,390,17374
2026-03-08,email,129.5,42,1057
2026-03-08,referral,152.16,62,4487
2026-03-08,display,580.52,196,7952
2026-03-09,paid_search,1112.08,614,11315
2026-03-09,social,794.94,334,13296
2026-03-09,email,189.49,106,4241
2026-03-09,referral,292.93,104,2010
2026-03-09,display,583.57,263,4523
2026-03-10,paid_search,1600.57,567,17460
2026-03-10,social,862.61,293,9136
2026-03-10,email,108.68,42,4106
2026-03-10,referral,382.77,299,8549
2026-03-10,display,920.02,374,9342
2026-03-11,paid_search,2152.55,1336,31815
2026-03-11,social,1271.47,520,14267
2026-03-11,email,174.59,136,3301
2026-03-11,referral,304.09,110,5934
2026-03-11,display,906.73,286,6758
2026-03-12,paid_search,1552.02,688,19922
2026-03-12,social,1167.74,433,36642
2026-03-12,email,161.1,84,1416
2026-03-12,referral,274.29,199,6414
2026-03-12,display,774.11,320,13461
2026-03-13,paid_search,1439.47,985,28007
2026-03-13,social,1177.14,423,14223
2026-03-13,email,99.32,37,1183
2026-03-13,referral,295.9,164,2898
2026-03-13,display,721.31,266,11231
2026-03-14,paid_search,1443.55,585,45120
2026-03-14,social,1148.99,575,37863
2026-03-14,email,70.61,50,983
2026-03-14,referral,238.12,87,2188
2026-03-14,display,656.88,426,12087
2026-03-15,paid_search,1347.27,714,44002
2026-03-15,social,970.55,682,29671
2026-03-15,email,135.28,95,8875
2026-03-15,referral,220.15,73,5690
2026-03-15,display,469.9,183,3290
2026-03-16,paid_search,1546.19,816,52083
2026-03-16,social,1583.4,1298,49594
2026-03-16,email,90.8,34,1042
2026-03-16,referral,185.43,120,2007
2026-03-16,display,824.53,399,9263
2026-03-17,paid_search,2293.54,814,19538
2026-03-17,social,897.63,427,15686
2026-03-17,email,158.88,64,1949
2026-03-17,referral,394.76,241,4932
2026-03-17,display,875.87,675,13870
2026-03-18,paid_search,1913.65,702,12201
2026-03-18,social,984.12,367,9031
2026-03-18,email,143.31,47,1426
2026-03-18,referral,182.27,97,8577
2026-03-18,display,425.17,170,4329
2026-03-19,paid_search,2208.78,953,29055
2026-03-19,social,1169.18,554,10493
2026-03-19,email,159.08,56,5070
2026-03-19,referral,242.99,126,3042
2026-03-19,display,556.74,227,4160
2026-03-20,paid_search,1582.48,640,13463
2026-03-20,social,1224.52,394,34414
2026-03-20,email,167.61,104,4818
2026-03-20,referral,358.97,287,14309
2026-03-20,display,757.04,262,20117
2026-03-21,paid_search,1055.8,616,15641
2026-03-21,social,821.92,304,11554
2026-03-21,email,140.74,50,956
2026-03-21,referral,273.99,170,6963
2026-03-21,display,508.1,209,3551
2026-03-22,paid_search,1673.11,1075,19685
2026-03-22,social,821.14,306,6017
2026-03-22,email,69.34,27,1320
2026-03-22,referral,171.16,73,1459
2026-03-22,display,468.54,305,11791
2026-03-23,paid_search,2373.55,1864,85083
2026-03-23,social,894.83,320,13644
2026-03-23,email,98.99,71,3405
2026-03-23,referral,350.7,114,9848
2026-03-23,display,535.39,294,8842
2026-03-24,paid_search,1219.02,406,11079
2026-03-24,social,1473.56,766,31892
2026-03-24,email,181.29,62,1595
2026-03-24,referral,395.33,316,12269
2026-03-24,display,522.32,197,9837
2026-03-25,paid_search,2303.4,1098,31148
2026-03-25,social,888.62,490,8249
2026-03-25,email,140.37,80,2016
2026-03-25,referral,274.44,172,3664
2026-03-25,display,879.72,309,11134
2026-03-26,paid_search,1222.46,835,31046
2026-03-26,social,938.87,451,30183
2026-03-26,email,151.87,62,1402
2026-03-26,referral,378.16,213,6524
2026-03-26,display,940.75,573,13441
2026-03-27,paid_search,2228.39,1734,35773
2026-03-27,social,1401.78,540,12489
2026-03-27,email,133.21,60,5338
2026-03-27,referral,242.89,86,1644
2026-03-27,display,620.37,353,7731
2026-03-28,paid_search,1695.83,722,38305
2026-03-28,social,1145.33,576,47899
2026-03-28,email,133.26,77,1719
2026-03-28,referral,192.81,92,7069
2026-03-28,display,318.31,103,10083
2026-03-29,paid_search,1286.42,631,11766
2026-03-29,social,938.78,331,9711
2026-03-29,email,87.95,57,2236
2026-03-29,referral,187.69,106,4252
2026-03-29,display,615.51,283,22856
2026-03-30,paid_search,1272.19,397,22642
2026-03-30,social,1595.45,1097,19017
2026-03-30,email,94.64,35,1458
2026-03-30,referral,345.98,232,4143
2026-03-30,display,549.71,207,18380
2026-03-31,paid_search,1182.53,401,10774
2026-03-31,social,1229.48,485,11859
2026-03-31,email,139.93,93,2203
2026-03-31,referral,194.55,64,2176
2026-03-31,display,809.1,307,12573
